Year,Region,Forest,CCF_Attainment,CCF_Offer,MBF_Attainment,MBF_Offer
2018,"04 R4, Intermountain Region",12 Payette National Forest,11225.15,11225.15,6509.69,6509.69
2018,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,19579.89,18917.36,10590.06,10382.23
2018,"04 R4, Intermountain Region",14 Sawtooth National Forest,9613.89,13403.83,5573.58,7282.82
2018,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,17737.65,17737.65,9836.28,9836.28
2018,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,2574.45,2574.45,1510.22,1510.22
2018,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,14557.02,14728.6,8086.54,8134.39
2018,"04 R4, Intermountain Region",Region Total,180885.77,211666.78,95864.14,103699.73
2018,"05 R5, Pacific S-West Region",01 Angeles National Forest,114.0,114.0,57.0,57.0
2018,"05 R5, Pacific S-West Region",02 Cleveland National Forest,95.0,95.0,47.5,47.5
2018,"05 R5, Pacific S-West Region",03 Eldorado National Forest,92649.27,90587.72,44737.77,43418.6
2018,"05 R5, Pacific S-West Region",04 Inyo National Forest,4373.37,4373.37,2186.7,2186.7
2018,"05 R5, Pacific S-West Region",05 Klamath National Forest,93853.49,94023.66,45727.79,45830.55
2018,"05 R5, Pacific S-West Region",06 Lassen National Forest,100294.7,112743.21,41440.79,47305.12
2018,"05 R5, Pacific S-West Region",07 Los Padres National Forest,463.0,463.0,231.5,231.5
2018,"05 R5, Pacific S-West Region",08 Mendocino National Forest,11990.61,12047.06,6333.82,6373.09
2018,"05 R5, Pacific S-West Region",09 Modoc National Forest,69676.06,87404.82,31741.84,39968.44
2018,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,28856.1,28856.1,15927.82,15927.82
2018,"05 R5, Pacific S-West Region",11 Plumas National Forest,66413.85,66696.85,30694.03,30835.53
2018,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,2257.0,2257.0,1154.66,1154.66
2018,"05 R5, Pacific S-West Region",13 Sequoia National Forest,16469.34,16848.34,9560.12,9749.62
2018,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,64566.4,49132.17,28698.01,22011.68
2018,"05 R5, Pacific S-West Region",15 Sierra National Forest,70515.17,72150.57,44551.08,45368.78
2018,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,46756.79,57001.32,26982.61,32544.36
2018,"05 R5, Pacific S-West Region",17 Tahoe National Forest,37223.11,76585.92,19061.33,38223.32
2018,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,9689.85,9767.85,4802.43,4841.43
2018,"05 R5, Pacific S-West Region",Region Total,716257.11,781147.96,353936.79,386075.69
2018,"06 R6, Pacific N-West Region",01 Deschutes National Forest,87996.12,87996.12,43558.27,43558.27
2018,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,106937.15,105248.69,53509.88,52683.02
2018,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,94641.12,85349.44,49990.11,45063.94
2018,"06 R6, Pacific N-West Region",04 Malheur National Forest,110705.25,155876.82,55728.27,78240.89
2018,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,1742.36,1742.36,1122.62,1122.62
2018,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,66429.01,66429.01,35386.4,35386.4
2018,"06 R6, Pacific N-West Region",07 Ochoco National Forest,33386.74,33386.74,16737.37,16737.37
2018,"06 R6, Pacific N-West Region",09 Olympic National Forest,54964.22,54964.22,29885.93,29885.93
2018,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,60523.77,71002.09,35863.8,42597.84
2018,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,75254.87,75254.87,40586.33,40586.33
2018,"06 R6, Pacific N-West Region",14 Umatilla National Forest,33037.33,33037.33,16716.65,16716.65
2018,"06 R6, Pacific N-West Region",15 Umpqua National Forest,43999.02,54552.95,25636.33,31606.16
2018,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,63631.24,48744.61,32221.56,24855.87
2018,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,38280.93,54449.89,19553.23,27941.88
2018,"06 R6, Pacific N-West Region",18 Willamette National Forest,129840.37,149724.87,70870.45,81815.29
2018,"06 R6, Pacific N-West Region",21 Colville National Forest,206441.56,248720.71,107437.76,128301.48
2018,"06 R6, Pacific N-West Region",22 Columbia River Gorge National Scenic Area National Forest,1386.0,2018.0,720.72,1049.36
2018,"06 R6, Pacific N-West Region",Region Total,1209197.06,1328498.72,635525.66,698149.28
2018,"08 R8, Southern Region",01 NFS In Alabama National Forest,75391.49,90196.87,40280.47,48493.93
2018,"08 R8, Southern Region",02 Daniel Boone National Forest,11424.47,11424.47,6175.4,6175.4
2018,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,45015.77,54950.21,24377.4,29188.82
2018,"08 R8, Southern Region",04 Cherokee National Forest,7088.3,4543.37,3856.42,2583.93
2018,"08 R8, Southern Region",05 NFS In Florida National Forest,84669.82,95616.75,46352.78,52261.23
2018,"08 R8, Southern Region",06 Kisatchie National Forest,160810.12,165570.12,85411.94,87905.29
2018,"08 R8, Southern Region",07 NFS In Mississippi National Forest,280149.88,341552.25,144981.86,182509.69
2018,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,35048.2,42317.91,18454.54,22846.82
2018,"08 R8, Southern Region",09 Ouachita National Forest,174065.02,229186.93,94775.88,125006.27
2018,"08 R8, Southern Region",10 Ozark St. Francis National Forest,108366.98,108366.98,56290.21,56290.21
2018,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,33189.12,37994.08,18199.62,20617.26
2018,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,155060.15,160989.47,79779.69,82588.68
2018,"08 R8, Southern Region",13 NFS In Texas National Forest,122331.52,122331.52,65349.75,65349.75
2018,"08 R8, Southern Region",60 Land Between The Lakes National Forest,22.0,22.0,11.0,11.0
2018,"08 R8, Southern Region",Region Total,1292632.84,1465062.93,684296.96,781828.28
2018,"09 R9, Eastern Region",03 Chippewa National Forest,74971.36,74971.36,46277.69,46277.69
2018,"09 R9, Eastern Region",04 Huron Manistee National Forest,105239.27,105239.27,62687.38,62687.38
2018,"09 R9, Eastern Region",05 Mark Twain National Forest,109869.87,114864.73,66819.73,69853.87
2018,"09 R9, Eastern Region",07 Ottawa National Forest,139969.12,147820.35,84493.45,89392.04
2018,"09 R9, Eastern Region",08 Shawnee National Forest,6977.91,6977.91,3739.38,3739.38
2018,"09 R9, Eastern Region",09 Superior National Forest,95640.09,91123.57,59599.85,56824.56
2018,"09 R9, Eastern Region",10 Hiawatha National Forest,60255.95,48381.08,36256.28,28866.63
2018,"09 R9, Eastern Region",12 Hoosier National Forest,11636.0,11636.0,7087.59,7087.59
2018,"09 R9, Eastern Region",13 Chequamegon/Nicolet National Forest,209012.64,232180.11,128728.67,142859.86
2018,"09 R9, Eastern Region",14 Wayne National Forest,10120.23,14674.15,6219.76,8983.32
2018,"09 R9, Eastern Region",19 Allegheny National Forest,65842.9,62192.11,40736.99,38472.05
2018,"09 R9, Eastern Region",20 Green Mountain National Forest,6636.95,16742.89,4122.85,10465.15
2018,"09 R9, Eastern Region",21 Monongahela National Forest,26121.61,30055.68,15932.19,18332.85
2018,"09 R9, Eastern Region",22 White Mountain National Forest,25632.64,29497.29,15813.97,18199.85
2018,"09 R9, Eastern Region",Region Total,947926.54,986356.5,578515.78,602042.22
2018,"10 R10, Alaska Region",04 Chugach National Forest,840.98,840.98,328.51,328.51
2018,"10 R10, Alaska Region",05 Tongass National Forest,20756.08,72311.49,9211.48,33881.46
2018,"10 R10, Alaska Region",Region Total,21597.06,73152.47,9539.99,34209.97
2019,"01 R1, Northern Region",02 Beaverhead/Deerlodge National Forest,50194.02,52776.76,23231.2,24471.3
2019,"01 R1, Northern Region",03 Bitterroot National Forest,21516.17,23256.04,9547.34,10373.9
2019,"01 R1, Northern Region",04 Idaho Panhandle National Forest,121681.5,121358.45,61047.72,60881.62
2019,"01 R1, Northern Region",10 Flathead National Forest,98582.19,85620.75,50614.83,44072.93
2019,"01 R1, Northern Region",11 Custer Gallatin National Forest,27712.87,43693.99,12891.39,20651.19
2019,"01 R1, Northern Region",14 Kootenai National Forest,168055.75,157245.32,86227.52,80712.59
2019,"01 R1, Northern Region",15 Helena - Lewis & Clark National Forest,94177.31,94177.31,41515.22,41515.22
2019,"01 R1, Northern Region",16 Lolo National Forest,102472.39,102472.39,50167.24,50167.24
2019,"01 R1, Northern Region",17 Nez Perce-Clearwater National Forest,137288.23,191911.97,73948.61,104870.46
2019,"01 R1, Northern Region",Region Total,821680.43,872512.98,409191.07,437716.45
2019,"02 R2, Rocky Mountain Region",02 Bighorn National Forest,17902.58,15294.58,8764.89,7464.8
2019,"02 R2, Rocky Mountain Region",03 Black Hills National Forest,173135.74,173135.74,86392.15,86392.15
2019,"02 R2, Rocky Mountain Region",04 GrandMesa/Uncompahgre/Gunnison National Forest,93152.18,93279.98,46597.85,46661.75
2019,"02 R2, Rocky Mountain Region",06 Medicine Bow-Routt National Forest,121143.41,140655.92,59876.96,69775.19
2019,"02 R2, Rocky Mountain Region",07 Nebraska National Forest,46.4,46.4,23.2,23.2
2019,"02 R2, Rocky Mountain Region",09 Rio Grande National Forest,46207.57,54104.29,22874.06,26966.6
2019,"02 R2, Rocky Mountain Region",10 Arapaho/Roosevelt National Forest,12669.05,26591.27,6321.5,13213.39
2019,"02 R2, Rocky Mountain Region",12 Pike-San Isabel National Forest,13643.98,15767.98,6416.15,7441.64
2019,"02 R2, Rocky Mountain Region",13 San Juan National Forest,81793.74,81793.74,41075.49,41075.49
2019,"02 R2, Rocky Mountain Region",14 Shoshone National Forest,26991.9,30085.0,13195.76,14663.95
2019,"02 R2, Rocky Mountain Region",15 White River National Forest,35866.47,39414.21,17898.93,19781.63
2019,"02 R2, Rocky Mountain Region",Region Total,622553.01,670169.1,309436.93,333459.78
2019,"03 R3, Southwestern Region",01 Apache/Sitgreaves National Forest,100509.59,90741.05,49050.78,44648.4
2019,"03 R3, Southwestern Region",02 Carson National Forest,16011.23,16011.23,10130.08,10130.08
2019,"03 R3, Southwestern Region",03 Cibola National Forest,21528.43,21528.43,12447.03,12447.03
2019,"03 R3, Southwestern Region",04 Coconino National Forest,101954.04,30463.9,49535.9,16791.56
2019,"03 R3, Southwestern Region",05 Coronado National Forest,911.08,911.08,575.71,575.71
2019,"03 R3, Southwestern Region",06 Gila National Forest,10652.02,13197.28,6283.37,7519.04
2019,"03 R3, Southwestern Region",07 Kaibab National Forest,82556.54,93778.76,42837.59,48929.21
2019,"03 R3, Southwestern Region",08 Lincoln National Forest,6516.47,7994.29,3721.23,4461.66
2019,"03 R3, Southwestern Region",09 Prescott National Forest,7824.92,7824.92,4193.38,4193.38
2019,"03 R3, Southwestern Region",10 Santa Fe National Forest,21934.66,21934.66,13656.14,13656.14
2019,"03 R3, Southwestern Region",12 Tonto National Forest,2801.45,11342.09,1773.18,6138.62
2019,"03 R3, Southwestern Region",Region Total,373200.42,315727.68,194204.38,169490.82
2019,"04 R4, Intermountain Region",01 Ashley National Forest,5142.9,4721.64,2901.84,2740.83
2019,"04 R4, Intermountain Region",02 Boise National Forest,25667.74,57708.07,13480.47,31491.47
2019,"04 R4, Intermountain Region",03 Bridger-Teton National Forest,9745.11,10546.1,5532.5,5832.27
2019,"04 R4, Intermountain Region",07 Dixie National Forest,7976.6,12228.06,4429.91,6673.07
2019,"04 R4, Intermountain Region",08 Fishlake National Forest,3479.68,3565.65,2022.32,2071.32
2019,"04 R4, Intermountain Region",10 Manti-Lasal National Forest,117268.6,117974.91,62246.86,62641.7
2019,"04 R4, Intermountain Region",12 Payette National Forest,20122.89,26522.93,11737.84,15358.8
2019,"04 R4, Intermountain Region",13 Salmon-Challis National Forest,10787.99,15992.25,6164.48,8943.91
2019,"04 R4, Intermountain Region",14 Sawtooth National Forest,11577.73,10734.64,6149.23,5787.22
2019,"04 R4, Intermountain Region",15 Caribou/Targhee National Forest,11863.24,17940.2,6778.28,9951.21
2019,"04 R4, Intermountain Region",17 Humboldt & Toiy National Forest,3010.5,3010.5,1766.32,1766.32
2019,"04 R4, Intermountain Region",19 Uinta-Wasatch-Cache National Forest,72109.87,31268.84,30272.96,16737.61
2019,"04 R4, Intermountain Region",Region Total,298752.85,312213.79,153483.01,169995.73
2019,"05 R5, Pacific S-West Region",01 Angeles National Forest,131.0,131.0,65.5,65.5
2019,"05 R5, Pacific S-West Region",02 Cleveland National Forest,836.4,836.4,418.2,418.2
2019,"05 R5, Pacific S-West Region",03 Eldorado National Forest,98040.07,98040.07,52980.63,52980.63
2019,"05 R5, Pacific S-West Region",04 Inyo National Forest,4579.81,4947.42,2289.92,2473.73
2019,"05 R5, Pacific S-West Region",05 Klamath National Forest,83207.41,94126.96,45055.94,52457.31
2019,"05 R5, Pacific S-West Region",06 Lassen National Forest,51437.53,83407.19,26942.06,41665.17
2019,"05 R5, Pacific S-West Region",07 Los Padres National Forest,780.0,780.0,390.0,390.0
2019,"05 R5, Pacific S-West Region",08 Mendocino National Forest,9323.14,15265.68,5571.14,9274.22
2019,"05 R5, Pacific S-West Region",09 Modoc National Forest,65984.71,102494.17,31456.14,49205.05
2019,"05 R5, Pacific S-West Region",10 Six Rivers National Forest,15301.61,21477.44,8152.04,11432.89
2019,"05 R5, Pacific S-West Region",11 Plumas National Forest,93217.76,129203.52,44745.31,55563.7
2019,"05 R5, Pacific S-West Region",12 San Bernardino National Forest,1880.0,1880.0,943.44,943.44
2019,"05 R5, Pacific S-West Region",13 Sequoia National Forest,55863.81,55484.81,28781.26,28591.76
2019,"05 R5, Pacific S-West Region",14 Shasta-Trinity National Forest,71328.11,73717.84,36364.27,37851.71
2019,"05 R5, Pacific S-West Region",15 Sierra National Forest,25517.54,31879.22,15033.16,19678.51
2019,"05 R5, Pacific S-West Region",16 Stanislaus National Forest,51334.0,51862.33,29660.03,30024.51
2019,"05 R5, Pacific S-West Region",17 Tahoe National Forest,58832.12,60435.79,31594.07,32423.57
2019,"05 R5, Pacific S-West Region",19 Lake Tahoe Basin National Forest,32017.7,32017.7,16008.86,16008.86
2019,"05 R5, Pacific S-West Region",Region Total,719612.72,857987.54,376451.95,441448.74
2019,"06 R6, Pacific N-West Region",01 Deschutes National Forest,64935.28,77561.92,32230.04,38455.46
2019,"06 R6, Pacific N-West Region",02 Fremont-Winema National Forest,120586.48,138941.73,60535.42,70024.03
2019,"06 R6, Pacific N-West Region",03 Gifford Pinchot National Forest,68596.19,71422.15,36655.34,38355.38
2019,"06 R6, Pacific N-West Region",04 Malheur National Forest,122438.88,71595.78,61655.49,36424.23
2019,"06 R6, Pacific N-West Region",05 Mt. Baker/Snoqualmie National Forest,5094.11,32628.72,2743.04,17424.24
2019,"06 R6, Pacific N-West Region",06 Mt. Hood National Forest,68145.94,75080.83,35692.09,39321.17
2019,"06 R6, Pacific N-West Region",07 Ochoco National Forest,27202.13,27202.13,13582.53,13582.53
2019,"06 R6, Pacific N-West Region",09 Olympic National Forest,9231.97,37522.84,4969.88,20026.41
2019,"06 R6, Pacific N-West Region",10 Rogue River-Siskiyou National Forest,50552.25,62931.94,28462.01,36267.14
2019,"06 R6, Pacific N-West Region",12 Siuslaw National Forest,75422.09,75422.09,40533.0,40533.0
2019,"06 R6, Pacific N-West Region",14 Umatilla National Forest,64598.52,65419.44,33052.66,33478.18
2019,"06 R6, Pacific N-West Region",15 Umpqua National Forest,33608.06,55407.97,18588.97,30285.48
2019,"06 R6, Pacific N-West Region",16 Wallowa-Whitman National Forest,54932.18,54932.18,28085.74,28085.74
2019,"06 R6, Pacific N-West Region",17 Okanogan-Wenatchee National Forest,36837.3,48344.3,18962.0,24810.77
2019,"06 R6, Pacific N-West Region",18 Willamette National Forest,194258.06,198074.23,104346.2,107117.42
2019,"06 R6, Pacific N-West Region",21 Colville National Forest,167845.48,247947.22,87110.08,130553.16
2019,"06 R6, Pacific N-West Region",Region Total,1164284.92,1340435.47,607204.49,704744.34
2019,"08 R8, Southern Region",01 NFS In Alabama National Forest,78395.91,72671.91,42480.59,39358.17
2019,"08 R8, Southern Region",02 Daniel Boone National Forest,7043.62,7043.62,3791.95,3791.95
2019,"08 R8, Southern Region",03 Chattahoochee/Oconee National Forest,19966.19,36250.25,10472.78,19727.55
2019,"08 R8, Southern Region",04 Cherokee National Forest,5408.09,5517.33,2979.78,3039.37
2019,"08 R8, Southern Region",05 NFS In Florida National Forest,82776.68,65240.11,44984.41,35418.92
2019,"08 R8, Southern Region",06 Kisatchie National Forest,137878.28,148981.28,75251.34,81391.37
2019,"08 R8, Southern Region",07 NFS In Mississippi National Forest,200620.85,201962.26,114211.44,112012.47
2019,"08 R8, Southern Region",08 George Washington & Jefferson National Forest,46502.0,51638.23,25333.97,28135.82
2019,"08 R8, Southern Region",09 Ouachita National Forest,171671.57,160779.3,93048.07,87704.93
2019,"08 R8, Southern Region",10 Ozark St. Francis National Forest,92163.88,87709.88,47340.05,45113.05
2019,"08 R8, Southern Region",11 NFS in N. Carolina National Forest,23517.28,30715.24,12770.38,16713.59
2019,"08 R8, Southern Region",12 Francis Marion-Sumter National Forest,121388.34,117298.26,64017.56,61856.48
2019,"08 R8, Southern Region",13 NFS In Texas National Forest,120162.42,120162.42,65141.1,65141.1
2019,"08 R8, Southern Region",60 Land Between The Lakes National Forest,23.0,23.0,11.5,11.5
2019,"08 R8, Southern Region",Region Total,1107518.1,1105993.08,601834.92,599416.27
2019,"09 R9, Eastern Region",03 Chippewa National Forest,73716.43,78664.03,43808.28,46775.67
2019,"09 R9, Eastern Region",04 Huron Manistee National Forest,125846.7,128645.26,75304.57,76758.8
2019,"09 R9, Eastern Region",05 Mark Twain National Forest,114629.02,114569.62,69846.15,69787.11
2019,"09 R9, Eastern Region",07 Ottawa National Forest,134862.72,142252.56,82674.69,87110.76
2019,"09 R9, Eastern Region",08 Shawnee National Forest,10100.68,10100.68,6072.76,6072.76
2019,"09 R9, Eastern Region",09 Superior National Forest,108249.23,121020.47,66365.74,73922.53
